Date,District,Max Temperature (°C),Min Temperature (°C),Avg Temperature (°C),Rainfall (mm),Humidity (%),Wind Speed (km/h),Weather Condition
2023-07-26,Siddipet,28.1,25.6,26.8,0.0,56.6,5.8,Cloudy
2023-07-27,Hyderabad,29.7,16.3,23.0,0.0,73.0,6.5,Partly Cloudy
2023-07-27,Warangal,39.9,16.1,28.0,0.0,55.8,14.2,Sunny
2023-07-27,Nizamabad,35.6,17.1,26.3,0.0,53.2,7.8,Rainy
2023-07-27,Karimnagar,32.6,16.1,24.4,0.0,68.3,13.1,Sunny
2023-07-27,Khammam,39.0,15.7,27.3,22.2,85.3,6.5,Sunny
2023-07-27,Adilabad,30.2,18.1,24.1,0.0,59.8,11.8,Rainy
2023-07-27,Mahabubnagar,33.6,20.0,26.8,0.0,47.8,3.4,Cloudy
2023-07-27,Nalgonda,31.0,27.7,29.3,31.9,51.9,12.8,Rainy
2023-07-27,Medak,34.6,16.5,25.5,0.0,71.5,14.9,Rainy
2023-07-27,Siddipet,41.1,17.7,29.4,112.7,41.3,9.0,Sunny
2023-07-28,Hyderabad,41.6,21.0,31.3,0.0,73.3,8.1,Cloudy
2023-07-28,Warangal,38.8,15.3,27.1,0.0,58.6,13.7,Rainy
2023-07-28,Nizamabad,33.1,26.4,29.7,0.0,70.5,14.1,Partly Cloudy
2023-07-28,Karimnagar,29.8,22.0,25.9,0.0,75.7,7.1,Partly Cloudy
2023-07-28,Khammam,29.5,23.6,26.6,0.0,50.8,13.4,Rainy
2023-07-28,Adilabad,35.6,18.7,27.1,0.0,54.5,7.2,Sunny
2023-07-28,Mahabubnagar,34.8,18.9,26.9,0.0,73.1,6.5,Cloudy
2023-07-28,Nalgonda,34.0,24.4,29.2,0.0,78.5,6.5,Cloudy
2023-07-28,Medak,34.5,18.9,26.7,0.0,69.3,14.5,Cloudy
2023-07-28,Siddipet,41.5,26.7,34.1,0.0,80.9,3.1,Cloudy
2023-07-29,Hyderabad,40.5,20.6,30.6,0.0,70.8,7.9,Cloudy
2023-07-29,Warangal,34.5,24.6,29.6,0.0,83.1,10.1,Sunny
2023-07-29,Nizamabad,40.1,27.3,33.7,0.0,71.1,8.4,Cloudy
2023-07-29,Karimnagar,40.8,24.9,32.9,0.0,56.0,14.3,Sunny
2023-07-29,Khammam,40.4,25.2,32.8,118.2,83.8,3.6,Rainy
2023-07-29,Adilabad,29.0,18.2,23.6,0.0,81.4,14.2,Rainy
2023-07-29,Mahabubnagar,35.9,23.3,29.6,0.0,52.7,6.1,Rainy
2023-07-29,Nalgonda,35.2,24.7,30.0,0.0,87.2,7.8,Cloudy
2023-07-29,Medak,28.6,24.1,26.3,0.0,42.0,10.6,Rainy
2023-07-29,Siddipet,33.0,22.6,27.8,46.6,47.5,7.4,Cloudy
2023-07-30,Hyderabad,41.1,17.5,29.3,4.6,86.5,5.4,Sunny
2023-07-30,Warangal,34.5,23.4,29.0,0.0,72.8,8.0,Sunny
2023-07-30,Nizamabad,29.6,20.0,24.8,0.0,41.3,9.6,Cloudy
2023-07-30,Karimnagar,33.1,16.4,24.8,0.0,78.4,13.5,Partly Cloudy
2023-07-30,Khammam,37.8,23.3,30.5,0.0,80.2,10.9,Sunny
2023-07-30,Adilabad,30.8,20.7,25.7,0.0,81.7,9.6,Partly Cloudy
2023-07-30,Mahabubnagar,34.6,18.3,26.4,0.0,78.6,11.2,Partly Cloudy
2023-07-30,Nalgonda,29.6,22.9,26.2,57.3,61.8,12.6,Partly Cloudy
2023-07-30,Medak,37.0,21.6,29.3,0.0,54.4,10.4,Cloudy
2023-07-30,Siddipet,33.1,20.9,27.0,0.0,77.6,9.3,Cloudy
2023-07-31,Hyderabad,39.3,26.6,32.9,0.0,83.5,14.3,Sunny
2023-07-31,Warangal,32.2,19.2,25.7,0.0,54.2,5.9,Partly Cloudy
2023-07-31,Nizamabad,29.2,18.2,23.7,0.0,85.4,13.6,Partly Cloudy
2023-07-31,Karimnagar,40.1,25.3,32.7,0.0,68.1,13.0,Sunny
2023-07-31,Khammam,34.0,20.9,27.4,88.8,71.4,7.5,Rainy
2023-07-31,Adilabad,40.6,17.5,29.1,0.0,84.2,6.3,Sunny
2023-07-31,Mahabubnagar,34.3,19.1,26.7,0.0,78.3,7.0,Rainy
2023-07-31,Nalgonda,29.0,15.7,22.4,0.0,52.6,2.6,Partly Cloudy
2023-07-31,Medak,34.8,24.9,29.9,0.0,42.8,7.6,Sunny
2023-07-31,Siddipet,38.2,25.4,31.8,0.0,87.2,2.9,Cloudy
2023-08-01,Hyderabad,34.9,20.1,27.5,2.4,80.8,2.7,Sunny
2023-08-01,Warangal,34.8,16.8,25.8,26.0,53.5,13.5,Sunny
2023-08-01,Nizamabad,37.9,17.3,27.6,0.0,73.6,9.2,Rainy
2023-08-01,Karimnagar,34.7,25.6,30.1,74.1,67.2,5.9,Cloudy
2023-08-01,Khammam,41.9,18.5,30.2,0.0,75.9,10.0,Rainy
2023-08-01,Adilabad,30.3,22.2,26.3,0.0,40.6,8.5,Rainy
2023-08-01,Mahabubnagar,38.9,20.0,29.5,0.0,65.9,11.2,Rainy
2023-08-01,Nalgonda,38.2,21.2,29.7,0.0,60.5,13.4,Rainy
2023-08-01,Medak,28.3,23.4,25.8,0.0,52.7,8.7,Cloudy
2023-08-01,Siddipet,32.7,24.5,28.6,0.0,88.8,5.4,Sunny
2023-08-02,Hyderabad,31.6,16.9,24.3,0.0,80.5,9.4,Partly Cloudy
2023-08-02,Warangal,37.3,16.7,27.0,0.0,60.6,3.2,Partly Cloudy
2023-08-02,Nizamabad,36.0,20.3,28.1,99.0,58.1,3.3,Cloudy
2023-08-02,Karimnagar,34.2,18.2,26.2,10.5,68.6,5.9,Sunny
2023-08-02,Khammam,31.1,18.2,24.6,0.0,65.5,4.3,Partly Cloudy
2023-08-02,Adilabad,34.5,21.6,28.0,0.0,69.4,2.5,Cloudy
2023-08-02,Mahabubnagar,35.6,20.7,28.1,0.0,65.0,11.7,Rainy
2023-08-02,Nalgonda,31.3,15.8,23.6,0.0,43.3,2.4,Cloudy
2023-08-02,Medak,28.0,17.4,22.7,0.0,41.2,12.9,Rainy
2023-08-02,Siddipet,38.6,16.1,27.4,0.0,51.5,9.9,Sunny
2023-08-03,Hyderabad,28.1,15.3,21.7,0.0,67.1,8.9,Sunny
2023-08-03,Warangal,28.3,17.8,23.1,0.0,66.7,4.8,Rainy
2023-08-03,Nizamabad,38.9,15.6,27.2,94.4,44.6,3.4,Partly Cloudy
2023-08-03,Karimnagar,28.7,22.4,25.6,0.0,88.4,7.1,Cloudy
2023-08-03,Khammam,40.8,18.6,29.7,0.0,51.6,8.9,Rainy
2023-08-03,Adilabad,28.9,16.9,22.9,0.0,59.3,3.2,Sunny
2023-08-03,Mahabubnagar,28.4,16.7,22.5,0.0,62.4,4.3,Partly Cloudy
2023-08-03,Nalgonda,39.0,24.8,31.9,59.3,58.1,3.3,Partly Cloudy
2023-08-03,Medak,42.0,17.8,29.9,58.6,77.2,13.7,Partly Cloudy
2023-08-03,Siddipet,37.7,27.5,32.6,83.6,73.6,13.4,Partly Cloudy
2023-08-04,Hyderabad,38.2,17.2,27.7,0.0,88.1,9.5,Partly Cloudy
2023-08-04,Warangal,40.4,15.1,27.8,101.8,55.1,5.6,Cloudy
2023-08-04,Nizamabad,37.3,25.9,31.6,97.4,40.4,6.0,Cloudy
2023-08-04,Karimnagar,35.2,21.4,28.3,87.8,63.5,7.3,Sunny
2023-08-04,Khammam,33.1,17.2,25.2,0.0,48.8,13.3,Cloudy
2023-08-04,Adilabad,29.6,27.3,28.5,0.0,87.8,13.2,Rainy
2023-08-04,Mahabubnagar,41.4,24.8,33.1,0.0,42.7,10.8,Cloudy
2023-08-04,Nalgonda,28.7,15.9,22.3,39.1,85.8,11.7,Partly Cloudy
2023-08-04,Medak,28.3,17.0,22.7,119.0,74.0,5.4,Cloudy
2023-08-04,Siddipet,34.2,27.0,30.6,77.3,77.1,6.6,Cloudy
2023-08-05,Hyderabad,29.1,15.5,22.3,0.0,60.1,4.5,Cloudy
2023-08-05,Warangal,28.6,18.7,23.6,79.2,49.5,6.5,Cloudy
2023-08-05,Nizamabad,38.5,19.2,28.8,0.0,46.0,3.2,Rainy
2023-08-05,Karimnagar,36.6,18.9,27.8,0.0,75.3,4.9,Sunny
2023-08-05,Khammam,28.1,25.1,26.6,0.0,69.0,14.0,Partly Cloudy
2023-08-05,Adilabad,35.9,27.9,31.9,0.0,66.4,10.4,Rainy
2023-08-05,Mahabubnagar,28.7,21.9,25.3,83.7,40.3,10.6,Rainy
2023-08-05,Nalgonda,33.3,18.8,26.0,0.0,43.0,3.0,Rainy
2023-08-05,Medak,35.5,25.6,30.6,0.0,42.8,8.6,Cloudy
2023-08-05,Siddipet,28.6,24.8,26.7,0.0,78.5,2.1,Partly Cloudy
2023-08-06,Hyderabad,41.3,25.8,33.5,93.6,73.2,12.4,Cloudy
2023-08-06,Warangal,40.3,20.2,30.3,102.9,86.8,6.8,Cloudy
2023-08-06,Nizamabad,39.8,22.0,30.9,0.0,48.6,9.9,Sunny
2023-08-06,Karimnagar,31.2,23.3,27.3,97.7,84.5,12.0,Cloudy
2023-08-06,Khammam,41.0,26.7,33.9,0.0,69.8,5.8,Rainy
2023-08-06,Adilabad,30.6,25.6,28.1,0.0,72.4,8.4,Cloudy
2023-08-06,Mahabubnagar,32.0,25.2,28.6,0.0,90.0,10.8,Rainy
2023-08-06,Nalgonda,36.0,19.2,27.6,0.0,64.6,2.7,Sunny
2023-08-06,Medak,37.4,23.2,30.3,0.0,60.3,10.2,Cloudy
2023-08-06,Siddipet,30.1,18.8,24.5,0.0,85.9,13.2,Cloudy
2023-08-07,Hyderabad,38.5,18.3,28.4,117.8,71.1,7.9,Partly Cloudy
2023-08-07,Warangal,31.2,25.5,28.3,0.0,41.8,2.1,Partly Cloudy
2023-08-07,Nizamabad,34.6,26.4,30.5,36.2,60.6,8.6,Partly Cloudy
2023-08-07,Karimnagar,41.2,16.2,28.7,0.0,56.3,9.6,Sunny
2023-08-07,Khammam,36.3,22.8,29.5,0.0,76.7,6.0,Cloudy
2023-08-07,Adilabad,35.6,18.8,27.2,0.0,45.6,3.7,Rainy
2023-08-07,Mahabubnagar,34.8,18.5,26.7,0.0,58.3,8.4,Rainy
2023-08-07,Nalgonda,37.2,26.0,31.6,0.0,76.4,13.6,Sunny
2023-08-07,Medak,38.9,17.1,28.0,0.0,89.5,2.2,Cloudy
2023-08-07,Siddipet,30.0,24.0,27.0,55.4,54.8,11.4,Rainy
2023-08-08,Hyderabad,30.0,27.4,28.7,0.0,73.2,4.2,Rainy
2023-08-08,Warangal,34.0,27.0,30.5,0.0,82.7,5.4,Rainy
2023-08-08,Nizamabad,31.8,20.6,26.2,0.0,47.3,7.5,Cloudy
2023-08-08,Karimnagar,31.5,19.1,25.3,48.6,88.0,3.5,Rainy
2023-08-08,Khammam,28.7,22.2,25.5,40.5,86.7,13.4,Partly Cloudy
2023-08-08,Adilabad,33.8,16.3,25.1,0.0,65.3,6.1,Sunny
2023-08-08,Mahabubnagar,37.3,24.8,31.0,0.0,89.5,11.5,Sunny
2023-08-08,Nalgonda,31.0,27.3,29.2,0.0,74.2,6.8,Sunny
2023-08-08,Medak,37.0,24.7,30.8,0.0,79.5,8.7,Partly Cloudy
2023-08-08,Siddipet,40.4,21.4,30.9,17.0,63.0,12.8,Sunny
2023-08-09,Hyderabad,34.1,15.5,24.8,0.0,58.7,10.9,Partly Cloudy
2023-08-09,Warangal,37.3,19.8,28.6,23.2,62.0,11.9,Partly Cloudy
2023-08-09,Nizamabad,30.9,26.2,28.6,0.0,88.1,9.9,Cloudy
2023-08-09,Karimnagar,33.8,20.2,27.0,0.0,59.0,10.4,Partly Cloudy
2023-08-09,Khammam,30.1,16.8,23.4,0.0,52.5,3.2,Rainy
2023-08-09,Adilabad,36.6,18.5,27.6,15.8,80.6,6.7,Rainy
2023-08-09,Mahabubnagar,36.9,25.0,30.9,39.6,72.1,13.4,Cloudy
2023-08-09,Nalgonda,35.5,24.6,30.0,0.0,53.6,14.5,Rainy
2023-08-09,Medak,38.0,20.5,29.2,0.0,83.4,10.3,Sunny
2023-08-09,Siddipet,32.0,17.5,24.8,0.0,48.1,8.1,Sunny
2023-08-10,Hyderabad,30.5,23.1,26.8,114.7,53.3,5.1,Partly Cloudy
2023-08-10,Warangal,39.7,17.3,28.5,0.0,77.1,4.7,Sunny
2023-08-10,Nizamabad,28.6,20.9,24.8,0.0,51.3,9.6,Sunny
2023-08-10,Karimnagar,38.8,19.6,29.2,0.0,80.1,12.9,Rainy
2023-08-10,Khammam,32.5,17.5,25.0,0.0,79.4,10.0,Partly Cloudy
2023-08-10,Adilabad,34.8,23.3,29.0,18.1,66.2,7.8,Sunny
2023-08-10,Mahabubnagar,33.8,20.4,27.1,0.0,57.7,9.1,Cloudy
2023-08-10,Nalgonda,32.9,15.5,24.2,0.0,71.6,10.6,Partly Cloudy
2023-08-10,Medak,32.1,18.9,25.5,0.0,42.2,7.6,Rainy
2023-08-10,Siddipet,34.7,16.4,25.6,0.0,83.9,3.0,Partly Cloudy
2023-08-11,Hyderabad,33.4,19.9,26.7,58.8,40.1,6.7,Partly Cloudy
2023-08-11,Warangal,40.2,23.3,31.7,0.0,75.7,11.6,Sunny
2023-08-11,Nizamabad,29.3,21.6,25.4,62.9,56.2,8.8,Cloudy
2023-08-11,Karimnagar,40.4,16.0,28.2,0.0,75.5,7.6,Rainy
2023-08-11,Khammam,39.1,21.8,30.4,0.0,68.9,5.7,Cloudy
2023-08-11,Adilabad,37.2,21.2,29.2,0.0,67.4,7.2,Partly Cloudy
2023-08-11,Mahabubnagar,36.7,24.2,30.5,91.9,51.9,3.3,Rainy
2023-08-11,Nalgonda,32.5,15.8,24.2,0.0,42.7,6.0,Rainy
2023-08-11,Medak,36.9,19.0,28.0,0.0,61.1,12.6,Partly Cloudy
2023-08-11,Siddipet,31.1,21.8,26.4,0.0,64.1,2.8,Sunny
2023-08-12,Hyderabad,38.2,23.0,30.6,0.0,84.6,11.5,Sunny
2023-08-12,Warangal,40.9,22.4,31.7,0.0,76.7,3.4,Partly Cloudy
2023-08-12,Nizamabad,31.6,17.6,24.6,52.0,77.0,2.6,Rainy
2023-08-12,Karimnagar,34.2,23.0,28.6,0.0,57.2,2.2,Cloudy
2023-08-12,Khammam,41.6,18.0,29.8,0.0,57.4,14.2,Cloudy
2023-08-12,Adilabad,39.7,22.3,31.0,0.0,77.7,13.4,Sunny
2023-08-12,Mahabubnagar,40.0,17.5,28.8,0.0,87.2,14.2,Cloudy
2023-08-12,Nalgonda,33.1,16.8,25.0,0.0,62.9,10.8,Cloudy
2023-08-12,Medak,33.5,25.9,29.7,0.0,69.2,12.3,Cloudy
2023-08-12,Siddipet,40.8,23.1,31.9,0.0,55.1,7.7,Rainy
2023-08-13,Hyderabad,34.1,15.6,24.8,0.0,79.8,8.9,Cloudy
2023-08-13,Warangal,31.8,27.8,29.8,0.0,52.1,8.6,Sunny
2023-08-13,Nizamabad,33.2,17.1,25.2,104.5,89.7,13.4,Sunny
2023-08-13,Karimnagar,35.7,17.0,26.3,0.0,73.1,3.2,Rainy
2023-08-13,Khammam,39.3,21.0,30.1,0.0,73.2,13.5,Rainy
2023-08-13,Adilabad,35.0,16.5,25.7,0.0,52.1,14.1,Cloudy
2023-08-13,Mahabubnagar,32.6,17.4,25.0,0.0,64.6,11.8,Rainy
2023-08-13,Nalgonda,40.6,26.0,33.3,100.4,89.0,2.9,Cloudy
2023-08-13,Medak,30.5,22.1,26.3,0.0,72.1,8.5,Sunny
2023-08-13,Siddipet,37.1,22.6,29.8,0.0,79.4,5.5,Sunny
2023-08-14,Hyderabad,35.5,20.4,28.0,0.0,76.3,6.5,Rainy
2023-08-14,Warangal,34.5,26.1,30.3,0.0,76.7,4.1,Sunny
2023-08-14,Nizamabad,30.8,15.6,23.2,0.0,48.2,3.5,Cloudy
2023-08-14,Karimnagar,37.5,16.0,26.7,0.0,48.4,9.9,Cloudy
2023-08-14,Khammam,36.0,19.9,27.9,3.3,42.2,12.6,Partly Cloudy
2023-08-14,Adilabad,35.2,20.6,27.9,72.3,44.7,11.8,Rainy
2023-08-14,Mahabubnagar,39.9,18.3,29.1,0.0,76.1,11.8,Cloudy
2023-08-14,Nalgonda,29.6,26.2,27.9,0.0,69.4,9.8,Partly Cloudy
2023-08-14,Medak,38.9,21.3,30.1,0.0,89.3,4.1,Rainy
2023-08-14,Siddipet,39.7,18.7,29.2,0.0,84.1,2.3,Partly Cloudy
2023-08-15,Hyderabad,30.8,16.6,23.7,0.0,40.3,4.1,Rainy
2023-08-15,Warangal,31.8,20.4,26.1,0.0,70.6,7.7,Partly Cloudy
2023-08-15,Nizamabad,37.7,26.9,32.3,0.0,47.4,4.5,Rainy
2023-08-15,Karimnagar,40.3,15.7,28.0,3.7,66.0,8.4,Sunny
2023-08-15,Khammam,31.4,28.0,29.7,0.0,63.0,11.3,Partly Cloudy
2023-08-15,Adilabad,35.0,15.5,25.3,0.0,63.6,5.9,Partly Cloudy
2023-08-15,Mahabubnagar,32.1,21.3,26.7,99.6,65.5,5.8,Cloudy
2023-08-15,Nalgonda,30.2,20.0,25.1,78.1,87.1,6.5,Sunny
2023-08-15,Medak,35.0,17.0,26.0,82.2,85.4,2.9,Partly Cloudy
2023-08-15,Siddipet,29.5,17.4,23.5,88.5,75.6,2.8,Cloudy
2023-08-16,Hyderabad,38.4,26.2,32.3,0.0,70.2,4.6,Partly Cloudy
2023-08-16,Warangal,31.4,15.5,23.5,0.0,71.5,4.2,Sunny
2023-08-16,Nizamabad,34.1,25.1,29.6,83.0,73.4,13.7,Sunny
2023-08-16,Karimnagar,38.2,15.1,26.7,0.0,52.1,7.9,Sunny
2023-08-16,Khammam,35.4,19.2,27.3,0.0,79.7,4.8,Partly Cloudy
2023-08-16,Adilabad,28.9,18.2,23.6,9.2,48.5,5.5,Sunny
2023-08-16,Mahabubnagar,30.3,23.0,26.7,0.0,77.3,10.1,Cloudy
2023-08-16,Nalgonda,34.4,25.3,29.8,0.0,49.7,10.5,Rainy
2023-08-16,Medak,37.0,19.3,28.2,23.4,79.4,5.9,Cloudy
2023-08-16,Siddipet,40.1,20.3,30.2,0.0,48.1,3.5,Cloudy
2023-08-17,Hyderabad,29.3,15.8,22.6,0.0,48.6,13.0,Partly Cloudy
2023-08-17,Warangal,28.4,23.0,25.7,0.0,87.7,6.6,Sunny
2023-08-17,Nizamabad,36.8,16.6,26.7,0.0,74.4,11.1,Partly Cloudy
2023-08-17,Karimnagar,36.8,22.6,29.7,72.0,49.2,5.7,Partly Cloudy
2023-08-17,Khammam,35.6,23.5,29.5,49.5,53.7,11.1,Rainy
2023-08-17,Adilabad,38.7,26.8,32.7,0.0,58.7,9.7,Partly Cloudy
2023-08-17,Mahabubnagar,37.1,27.2,32.2,0.0,64.9,12.9,Partly Cloudy
2023-08-17,Nalgonda,29.1,20.6,24.8,79.0,50.8,13.5,Partly Cloudy
2023-08-17,Medak,36.5,22.9,29.7,5.2,77.5,7.7,Cloudy
2023-08-17,Siddipet,29.8,25.7,27.7,35.5,76.4,8.4,Rainy
2023-08-18,Hyderabad,32.4,24.8,28.6,75.7,82.9,7.4,Sunny
2023-08-18,Warangal,40.1,15.3,27.7,0.0,41.2,2.9,Rainy
2023-08-18,Nizamabad,34.7,18.1,26.4,0.0,72.4,14.1,Cloudy
2023-08-18,Karimnagar,40.2,27.0,33.6,0.0,45.3,2.2,Partly Cloudy
2023-08-18,Khammam,34.7,26.0,30.3,19.9,66.3,13.2,Rainy
2023-08-18,Adilabad,28.0,27.7,27.8,0.0,71.8,5.6,Cloudy
2023-08-18,Mahabubnagar,34.5,23.4,28.9,0.0,81.8,13.7,Cloudy
2023-08-18,Nalgonda,29.6,21.0,25.3,0.0,70.7,6.1,Sunny
2023-08-18,Medak,41.0,16.7,28.8,25.8,67.4,3.9,Sunny
2023-08-18,Siddipet,37.8,27.4,32.6,0.0,70.4,4.6,Cloudy
2023-08-19,Hyderabad,36.7,20.8,28.8,0.0,61.1,11.6,Rainy
2023-08-19,Warangal,33.9,17.8,25.8,68.7,79.3,7.3,Cloudy
2023-08-19,Nizamabad,38.0,21.7,29.9,0.0,87.0,6.0,Cloudy
2023-08-19,Karimnagar,30.3,17.9,24.1,0.0,70.3,13.8,Cloudy
2023-08-19,Khammam,37.3,23.0,30.2,0.0,87.8,5.9,Partly Cloudy
2023-08-19,Adilabad,41.3,21.6,31.5,0.0,55.0,11.2,Partly Cloudy
2023-08-19,Mahabubnagar,36.1,15.6,25.9,6.4,74.7,14.2,Partly Cloudy
2023-08-19,Nalgonda,29.5,24.1,26.8,73.2,70.8,8.4,Sunny
2023-08-19,Medak,29.1,25.0,27.1,0.0,55.4,2.6,Cloudy
2023-08-19,Siddipet,28.9,22.9,25.9,0.0,55.1,5.8,Rainy
2023-08-20,Hyderabad,32.0,24.7,28.4,7.0,85.4,10.9,Sunny
2023-08-20,Warangal,28.8,23.4,26.1,92.7,72.1,3.5,Partly Cloudy
2023-08-20,Nizamabad,41.1,17.5,29.3,0.0,76.6,4.0,Rainy
2023-08-20,Karimnagar,37.2,20.3,28.8,0.0,80.2,8.0,Sunny
2023-08-20,Khammam,40.7,24.9,32.8,0.0,73.9,6.9,Partly Cloudy
2023-08-20,Adilabad,29.6,18.5,24.1,0.0,72.8,12.8,Cloudy
2023-08-20,Mahabubnagar,30.2,27.9,29.0,39.7,52.4,9.7,Partly Cloudy
2023-08-20,Nalgonda,32.8,21.4,27.1,0.0,40.1,8.7,Rainy
2023-08-20,Medak,40.0,25.7,32.9,0.0,68.6,8.0,Rainy
2023-08-20,Siddipet,38.0,19.3,28.7,0.0,57.3,6.3,Sunny
2023-08-21,Hyderabad,37.1,25.2,31.1,0.0,40.8,3.3,Partly Cloudy
2023-08-21,Warangal,39.1,26.0,32.6,52.2,75.6,3.1,Sunny
2023-08-21,Nizamabad,31.9,21.7,26.8,41.4,89.1,6.1,Sunny
2023-08-21,Karimnagar,40.7,17.8,29.2,1.6,46.1,11.5,Partly Cloudy
2023-08-21,Khammam,37.9,17.9,27.9,0.0,58.9,6.7,Sunny
2023-08-21,Adilabad,33.4,24.5,28.9,0.0,62.8,10.4,Partly Cloudy
2023-08-21,Mahabubnagar,36.6,22.5,29.5,0.0,60.1,12.6,Cloudy
2023-08-21,Nalgonda,40.4,26.0,33.2,92.6,46.6,2.9,Sunny
2023-08-21,Medak,41.2,24.0,32.6,0.0,89.3,14.0,Sunny
2023-08-21,Siddipet,34.0,26.3,30.1,93.5,49.6,14.3,Cloudy
2023-08-22,Hyderabad,38.3,20.5,29.4,0.0,88.1,5.6,Rainy
2023-08-22,Warangal,36.2,16.9,26.5,0.0,75.1,2.4,Rainy
2023-08-22,Nizamabad,33.2,23.1,28.2,0.0,70.7,3.1,Cloudy
2023-08-22,Karimnagar,39.8,15.5,27.6,0.0,60.2,14.1,Sunny
2023-08-22,Khammam,38.0,18.4,28.2,73.0,76.2,8.7,Partly Cloudy
2023-08-22,Adilabad,30.9,16.1,23.5,0.0,65.1,7.1,Cloudy
2023-08-22,Mahabubnagar,39.5,24.6,32.1,38.5,65.6,9.1,Cloudy
2023-08-22,Nalgonda,37.2,16.7,26.9,0.0,53.9,11.6,Cloudy
2023-08-22,Medak,36.0,27.8,31.9,0.0,73.3,11.2,Cloudy
2023-08-22,Siddipet,35.6,17.2,26.4,0.0,61.7,5.1,Rainy
2023-08-23,Hyderabad,35.2,27.1,31.2,4.2,46.7,11.9,Partly Cloudy
2023-08-23,Warangal,41.9,23.3,32.6,0.0,80.5,12.2,Cloudy
2023-08-23,Nizamabad,33.2,27.0,30.1,0.0,54.8,11.9,Sunny
2023-08-23,Karimnagar,34.3,15.1,24.7,102.1,83.7,11.9,Sunny
2023-08-23,Khammam,39.8,21.5,30.6,106.7,77.7,3.4,Partly Cloudy
2023-08-23,Adilabad,35.8,17.7,26.7,36.0,45.5,3.7,Partly Cloudy
2023-08-23,Mahabubnagar,28.8,22.8,25.8,0.0,62.3,6.6,Rainy
2023-08-23,Nalgonda,40.6,19.0,29.8,71.9,41.9,6.5,Cloudy
2023-08-23,Medak,41.1,25.8,33.4,0.0,62.1,2.3,Cloudy
2023-08-23,Siddipet,34.9,25.5,30.2,0.0,65.3,11.2,Cloudy
2023-08-24,Hyderabad,33.4,17.7,25.5,0.0,43.9,13.8,Sunny
2023-08-24,Warangal,36.8,21.3,29.0,0.0,73.9,12.8,Sunny
2023-08-24,Nizamabad,37.8,25.0,31.4,0.0,84.1,12.6,Sunny
2023-08-24,Karimnagar,37.6,22.2,29.9,0.0,53.2,11.2,Cloudy
2023-08-24,Khammam,37.7,20.5,29.1,80.2,70.0,5.2,Rainy
2023-08-24,Adilabad,28.7,25.8,27.2,0.0,48.1,8.4,Rainy
2023-08-24,Mahabubnagar,40.8,16.3,28.6,0.0,70.9,10.1,Sunny
2023-08-24,Nalgonda,33.3,25.0,29.2,0.0,41.7,10.3,Sunny
2023-08-24,Medak,40.8,15.2,28.0,0.0,46.6,11.3,Cloudy
2023-08-24,Siddipet,30.6,25.7,28.2,37.4,67.1,2.1,Cloudy
2023-08-25,Hyderabad,32.8,24.7,28.8,100.9,71.7,11.0,Sunny
2023-08-25,Warangal,28.1,25.6,26.8,0.0,64.9,9.9,Sunny
2023-08-25,Nizamabad,29.5,22.1,25.8,0.0,56.9,3.6,Sunny
2023-08-25,Karimnagar,31.0,27.3,29.1,40.8,83.5,2.1,Partly Cloudy
2023-08-25,Khammam,28.8,24.2,26.5,0.0,79.6,14.1,Sunny
2023-08-25,Adilabad,30.2,21.2,25.7,0.0,67.3,3.7,Partly Cloudy
2023-08-25,Mahabubnagar,29.0,21.2,25.1,0.0,47.1,9.9,Sunny
2023-08-25,Nalgonda,28.9,27.9,28.4,0.0,44.8,10.2,Sunny
2023-08-25,Medak,36.8,22.7,29.8,0.0,57.0,6.1,Partly Cloudy
2023-08-25,Siddipet,29.6,26.7,28.2,56.7,65.1,10.2,Sunny
2023-08-26,Hyderabad,29.1,21.4,25.2,0.0,84.0,9.4,Sunny
2023-08-26,Warangal,33.3,19.5,26.4,116.3,45.0,10.8,Rainy
2023-08-26,Nizamabad,31.0,21.8,26.4,11.6,40.1,12.6,Cloudy
2023-08-26,Karimnagar,35.6,26.3,30.9,0.0,85.8,6.6,Cloudy
2023-08-26,Khammam,39.9,25.6,32.7,0.0,81.4,12.6,Partly Cloudy
2023-08-26,Adilabad,33.2,23.2,28.2,26.5,48.2,2.8,Partly Cloudy
2023-08-26,Mahabubnagar,28.9,16.8,22.9,0.0,66.9,7.2,Cloudy
2023-08-26,Nalgonda,39.1,23.5,31.3,0.0,50.2,5.3,Partly Cloudy
2023-08-26,Medak,33.1,24.2,28.6,0.0,79.7,9.0,Sunny
2023-08-26,Siddipet,41.0,27.9,34.4,0.0,58.1,5.7,Sunny
2023-08-27,Hyderabad,34.5,25.9,30.2,0.0,61.4,13.2,Partly Cloudy
2023-08-27,Warangal,30.1,19.6,24.9,32.3,45.9,9.8,Cloudy
2023-08-27,Nizamabad,32.4,17.6,25.0,0.0,69.8,4.1,Sunny
2023-08-27,Karimnagar,40.2,25.3,32.7,0.0,63.5,14.1,Rainy
2023-08-27,Khammam,30.7,23.8,27.3,85.1,78.0,13.9,Cloudy
2023-08-27,Adilabad,39.4,25.2,32.3,86.8,67.0,6.9,Partly Cloudy
2023-08-27,Mahabubnagar,29.0,22.6,25.8,0.0,63.4,7.0,Sunny
2023-08-27,Nalgonda,28.9,23.3,26.1,0.0,44.3,9.6,Rainy
2023-08-27,Medak,32.1,25.6,28.8,114.7,86.1,9.6,Cloudy
